"","data_source","signal","geo_value","time_value","issue","lag","value","stderr","sample_size"
"4795","fb-survey","smoothed_cli","oh",2020-08-01,2020-09-03,33,0.5641993,0.0478449,18044.9981
"4796","fb-survey","smoothed_cli","ok",2020-08-01,2020-09-03,33,0.8282903,0.1017611,6023.4386
"4797","fb-survey","smoothed_cli","or",2020-08-01,2020-09-03,33,0.4837655,0.077706,6442.9636
"4798","fb-survey","smoothed_cli","pa",2020-08-01,2020-09-03,33,0.3881674,0.0369196,20846.012
"4799","fb-survey","smoothed_cli","pr",2020-08-01,2020-09-03,33,0.2272739,0.5013292,109.9994
"4800","fb-survey","smoothed_cli","ri",2020-08-01,2020-09-03,33,0.3849761,0.1362279,1646.978
"4801","fb-survey","smoothed_cli","sc",2020-08-01,2020-09-03,33,0.8396607,0.0848058,8749.0062
"4802","fb-survey","smoothed_cli","sd",2020-08-01,2020-09-03,33,0.5120393,0.1763589,1403.3401
"4803","fb-survey","smoothed_cli","tn",2020-08-01,2020-09-03,33,0.8774344,0.0816945,9526.0846
"4804","fb-survey","smoothed_cli","tx",2020-08-01,2020-09-03,33,0.8609422,0.0439738,31927.544
"4805","fb-survey","smoothed_cli","ut",2020-08-01,2020-09-03,33,0.5434559,0.0916099,4597.0335
"4806","fb-survey","smoothed_cli","va",2020-08-01,2020-09-03,33,0.3692039,0.0446353,12667.2117
"4807","fb-survey","smoothed_cli","vt",2020-08-01,2020-09-03,33,0.4366744,0.1911463,1187.0019
"4808","fb-survey","smoothed_cli","wa",2020-08-01,2020-09-03,33,0.301121,0.0446365,10864.9243
"4809","fb-survey","smoothed_cli","wi",2020-08-01,2020-09-03,33,0.4445166,0.0611661,9216.0086
"4810","fb-survey","smoothed_cli","wv",2020-08-01,2020-09-03,33,0.5616068,0.1072168,3465.3565
"4811","fb-survey","smoothed_cli","wy",2020-08-01,2020-09-03,33,0.4663923,0.1659496,1019.9669
"4812","fb-survey","smoothed_cli","ak",2020-08-02,2020-09-03,32,0.7071153,0.2234049,1295
"4813","fb-survey","smoothed_cli","al",2020-08-02,2020-09-03,32,1.0737778,0.1071016,6657.1384
"4814","fb-survey","smoothed_cli","ar",2020-08-02,2020-09-03,32,0.7834073,0.1125514,4175.9493
"4815","fb-survey","smoothed_cli","az",2020-08-02,2020-09-03,32,0.5236627,0.0646327,9192.741
"4816","fb-survey","smoothed_cli","ca",2020-08-02,2020-09-03,32,0.6329917,0.0351316,38084.3713
"4817","fb-survey","smoothed_cli","co",2020-08-02,2020-09-03,32,0.4169429,0.0601789,8649.7791
"4818","fb-survey","smoothed_cli","ct",2020-08-02,2020-09-03,32,0.2208385,0.0550131,5919
"4819","fb-survey","smoothed_cli","dc",2020-08-02,2020-09-03,32,0.2472103,0.1718659,862
"4820","fb-survey","smoothed_cli","de",2020-08-02,2020-09-03,32,0.4275672,0.1227852,1803.0146
"4821","fb-survey","smoothed_cli","fl",2020-08-02,2020-09-03,32,0.8311791,0.0457724,28841.9994
"4822","fb-survey","smoothed_cli","ga",2020-08-02,2020-09-03,32,1.1077174,0.0829746,11970.9038
"4823","fb-survey","smoothed_cli","hi",2020-08-02,2020-09-03,32,0.2451865,0.1062076,1662
"4824","fb-survey","smoothed_cli","ia",2020-08-02,2020-09-03,32,0.6152497,0.0824181,6230.2033
"4825","fb-survey","smoothed_cli","id",2020-08-02,2020-09-03,32,0.7755916,0.1316359,3148.0054
"4826","fb-survey","smoothed_cli","il",2020-08-02,2020-09-03,32,0.4527189,0.043453,17437.9994
"4827","fb-survey","smoothed_cli","in",2020-08-02,2020-09-03,32,0.6685213,0.0710825,9877.0167
"4828","fb-survey","smoothed_cli","ks",2020-08-02,2020-09-03,32,0.3746932,0.0714373,4666.97
"4829","fb-survey","smoothed_cli","ky",2020-08-02,2020-09-03,32,0.722151,0.0922628,6447.9777
"4830","fb-survey","smoothed_cli","la",2020-08-02,2020-09-03,32,1.0131154,0.1069831,6623.1829
"4831","fb-survey","smoothed_cli","ma",2020-08-02,2020-09-03,32,0.2320083,0.0472084,8424.0235
"4832","fb-survey","smoothed_cli","md",2020-08-02,2020-09-03,32,0.3198149,0.0590286,7181.9814
"4833","fb-survey","smoothed_cli","me",2020-08-02,2020-09-03,32,0.0815434,0.0372676,2832.2234
"4834","fb-survey","smoothed_cli","mi",2020-08-02,2020-09-03,32,0.5147445,0.0481699,16698.9921
"4835","fb-survey","smoothed_cli","mn",2020-08-02,2020-09-03,32,0.528998,0.0683768,7870.8749
"4836","fb-survey","smoothed_cli","mo",2020-08-02,2020-09-03,32,0.5463622,0.067212,8433.9414
"4837","fb-survey","smoothed_cli","ms",2020-08-02,2020-09-03,32,1.1786966,0.1427234,4197.7709
"4838","fb-survey","smoothed_cli","mt",2020-08-02,2020-09-03,32,0.6197975,0.1491491,2107.6151
"4839","fb-survey","smoothed_cli","nc",2020-08-02,2020-09-03,32,0.5613074,0.0547639,14308.0199
"4840","fb-survey","smoothed_cli","nd",2020-08-02,2020-09-03,32,1.1296846,0.2706893,1258.5517
"4841","fb-survey","smoothed_cli","ne",2020-08-02,2020-09-03,32,0.6818595,0.1362584,3073.2992
"4842","fb-survey","smoothed_cli","nh",2020-08-02,2020-09-03,32,0.3320696,0.0978349,2723.7766
"4843","fb-survey","smoothed_cli","nj",2020-08-02,2020-09-03,32,0.2788197,0.0450749,10664.9951
"4844","fb-survey","smoothed_cli","nm",2020-08-02,2020-09-03,32,0.4276682,0.1111982,2914.4627
"4845","fb-survey","smoothed_cli","nv",2020-08-02,2020-09-03,32,0.7542245,0.1223934,3621.9105
"4846","fb-survey","smoothed_cli","ny",2020-08-02,2020-09-03,32,0.3140345,0.0329285,20878.0016
"4847","fb-survey","smoothed_cli","oh",2020-08-02,2020-09-03,32,0.5514277,0.0470219,18201.9992
"4848","fb-survey","smoothed_cli","ok",2020-08-02,2020-09-03,32,0.8353225,0.1025869,6013.3816
"4849","fb-survey","smoothed_cli","or",2020-08-02,2020-09-03,32,0.4504726,0.075172,6493.9626
"4850","fb-survey","smoothed_cli","pa",2020-08-02,2020-09-03,32,0.3695224,0.0361218,21002.0135
"4851","fb-survey","smoothed_cli","pr",2020-08-02,2020-09-03,32,0,0.4854369,101.9993
"4852","fb-survey","smoothed_cli","ri",2020-08-02,2020-09-03,32,0.3680152,0.1270947,1663.9765
"4853","fb-survey","smoothed_cli","sc",2020-08-02,2020-09-03,32,0.85522,0.0853561,8665.0063
"4854","fb-survey","smoothed_cli","sd",2020-08-02,2020-09-03,32,0.6762022,0.2026509,1417.2274
"4855","fb-survey","smoothed_cli","tn",2020-08-02,2020-09-03,32,0.8749456,0.080939,9497.9987
"4856","fb-survey","smoothed_cli","tx",2020-08-02,2020-09-03,32,0.8850214,0.0448549,31837.6719
"4857","fb-survey","smoothed_cli","ut",2020-08-02,2020-09-03,32,0.5624323,0.0968744,4587.0071
"4858","fb-survey","smoothed_cli","va",2020-08-02,2020-09-03,32,0.3688632,0.0448683,12610.7719
"4859","fb-survey","smoothed_cli","vt",2020-08-02,2020-09-03,32,0.3916166,0.1780895,1181.002
"4860","fb-survey","smoothed_cli","wa",2020-08-02,2020-09-03,32,0.2835486,0.0428302,10900.9255
"4861","fb-survey","smoothed_cli","wi",2020-08-02,2020-09-03,32,0.4767237,0.0623668,9370.0088
"4862","fb-survey","smoothed_cli","wv",2020-08-02,2020-09-03,32,0.5463983,0.1047406,3455.2087
"4863","fb-survey","smoothed_cli","wy",2020-08-02,2020-09-03,32,0.4380235,0.1644112,1009.9581
"4864","fb-survey","smoothed_cli","ak",2020-08-03,2020-09-03,31,0.7807181,0.2350739,1301
"4865","fb-survey","smoothed_cli","al",2020-08-03,2020-09-03,31,1.046256,0.1076765,6564.1358
"4866","fb-survey","smoothed_cli","ar",2020-08-03,2020-09-03,31,0.8035239,0.1139862,4146.0291
"4867","fb-survey","smoothed_cli","az",2020-08-03,2020-09-03,31,0.4999632,0.064587,9150.6629
"4868","fb-survey","smoothed_cli","ca",2020-08-03,2020-09-03,31,0.6592528,0.0358697,38134.4402
"4869","fb-survey","smoothed_cli","co",2020-08-03,2020-09-03,31,0.4104708,0.0590829,8558.7834
"4870","fb-survey","smoothed_cli","ct",2020-08-03,2020-09-03,31,0.2133732,0.0520252,5923
"4871","fb-survey","smoothed_cli","dc",2020-08-03,2020-09-03,31,0.2573238,0.1787107,842
"4872","fb-survey","smoothed_cli","de",2020-08-03,2020-09-03,31,0.3937234,0.1178506,1831.0146
"4873","fb-survey","smoothed_cli","fl",2020-08-03,2020-09-03,31,0.7886992,0.044945,28648.0004
"4874","fb-survey","smoothed_cli","ga",2020-08-03,2020-09-03,31,1.0524196,0.0802964,12113.9118
"4875","fb-survey","smoothed_cli","hi",2020-08-03,2020-09-03,31,0.2070064,0.0891382,1727
"4876","fb-survey","smoothed_cli","ia",2020-08-03,2020-09-03,31,0.6401863,0.0851807,6263.3368
"4877","fb-survey","smoothed_cli","id",2020-08-03,2020-09-03,31,0.9024074,0.1466871,3128.149
"4878","fb-survey","smoothed_cli","il",2020-08-03,2020-09-03,31,0.4252655,0.0414767,17516.0003
"4879","fb-survey","smoothed_cli","in",2020-08-03,2020-09-03,31,0.7135113,0.072832,9936.0148
"4880","fb-survey","smoothed_cli","ks",2020-08-03,2020-09-03,31,0.435902,0.0792289,4665.9711
"4881","fb-survey","smoothed_cli","ky",2020-08-03,2020-09-03,31,0.7664909,0.09462,6401.2135
"4882","fb-survey","smoothed_cli","la",2020-08-03,2020-09-03,31,0.9307836,0.1017681,6609.1824
"4883","fb-survey","smoothed_cli","ma",2020-08-03,2020-09-03,31,0.2397404,0.0474586,8375.0205
"4884","fb-survey","smoothed_cli","md",2020-08-03,2020-09-03,31,0.3155381,0.05776,7201.9817
"4885","fb-survey","smoothed_cli","me",2020-08-03,2020-09-03,31,0.1128112,0.0436867,2849.2234
"4886","fb-survey","smoothed_cli","mi",2020-08-03,2020-09-03,31,0.4349482,0.0442802,16777.0011
"4887","fb-survey","smoothed_cli","mn",2020-08-03,2020-09-03,31,0.5576342,0.0699461,7917.2943
"4888","fb-survey","smoothed_cli","mo",2020-08-03,2020-09-03,31,0.5215854,0.0657518,8320.8604
"4889","fb-survey","smoothed_cli","ms",2020-08-03,2020-09-03,31,1.2225304,0.14818,4172.6262
"4890","fb-survey","smoothed_cli","mt",2020-08-03,2020-09-03,31,0.6885071,0.15478,2090.5969
"4891","fb-survey","smoothed_cli","nc",2020-08-03,2020-09-03,31,0.5950555,0.0562109,14381.0187
"4892","fb-survey","smoothed_cli","nd",2020-08-03,2020-09-03,31,1.0104617,0.2521123,1273.6472
"4893","fb-survey","smoothed_cli","ne",2020-08-03,2020-09-03,31,0.6040351,0.1257914,3098.2979
"4894","fb-survey","smoothed_cli","nh",2020-08-03,2020-09-03,31,0.2593089,0.0832482,2716.7766
"4895","fb-survey","smoothed_cli","nj",2020-08-03,2020-09-03,31,0.2625301,0.0431828,10802.9951
"4896","fb-survey","smoothed_cli","nm",2020-08-03,2020-09-03,31,0.3788414,0.1040654,2938.2752
"4897","fb-survey","smoothed_cli","nv",2020-08-03,2020-09-03,31,0.8592053,0.1325378,3577.8416
"4898","fb-survey","smoothed_cli","ny",2020-08-03,2020-09-03,31,0.2985399,0.031806,20861.0019
"4899","fb-survey","smoothed_cli","oh",2020-08-03,2020-09-03,31,0.517974,0.0450117,18124.9972
"4900","fb-survey","smoothed_cli","ok",2020-08-03,2020-09-03,31,0.8302871,0.1031139,5986.3812
"4901","fb-survey","smoothed_cli","or",2020-08-03,2020-09-03,31,0.372517,0.0671001,6616.8493
"4902","fb-survey","smoothed_cli","pa",2020-08-03,2020-09-03,31,0.3837014,0.0370772,21036.0133
"4903","fb-survey","smoothed_cli","pr",2020-08-03,2020-09-03,31,0,0.4761905,103.999
"4904","fb-survey","smoothed_cli","ri",2020-08-03,2020-09-03,31,0.3520062,0.1129954,1715.9795
"4905","fb-survey","smoothed_cli","sc",2020-08-03,2020-09-03,31,0.8879481,0.0873526,8547.006
"4906","fb-survey","smoothed_cli","sd",2020-08-03,2020-09-03,31,0.7489381,0.2096796,1457.5637
"4907","fb-survey","smoothed_cli","tn",2020-08-03,2020-09-03,31,0.8240015,0.0770019,9596.7604
"4908","fb-survey","smoothed_cli","tx",2020-08-03,2020-09-03,31,0.895995,0.0452144,31895.7746
"4909","fb-survey","smoothed_cli","ut",2020-08-03,2020-09-03,31,0.5632259,0.0966983,4536.1633
"4910","fb-survey","smoothed_cli","va",2020-08-03,2020-09-03,31,0.3776692,0.0456534,12548.2497
"4911","fb-survey","smoothed_cli","vt",2020-08-03,2020-09-03,31,0.3877404,0.1658841,1210.002
"4912","fb-survey","smoothed_cli","wa",2020-08-03,2020-09-03,31,0.3001878,0.0435909,10894.9317
"4913","fb-survey","smoothed_cli","wi",2020-08-03,2020-09-03,31,0.4494352,0.059613,9492.9992
"4914","fb-survey","smoothed_cli","wv",2020-08-03,2020-09-03,31,0.466872,0.0947218,3469.2096
"4915","fb-survey","smoothed_cli","wy",2020-08-03,2020-09-03,31,0.4889344,0.1857743,1006.9572
"4916","fb-survey","smoothed_cli","ak",2020-08-04,2020-09-03,30,0.7706482,0.232058,1318
"4917","fb-survey","smoothed_cli","al",2020-08-04,2020-09-03,30,1.0747458,0.1087464,6550.1457
"4918","fb-survey","smoothed_cli","ar",2020-08-04,2020-09-03,30,0.8627174,0.1201023,4120.3656
"4919","fb-survey","smoothed_cli","az",2020-08-04,2020-09-03,30,0.5260081,0.0659485,9074.5624
"4920","fb-survey","smoothed_cli","ca",2020-08-04,2020-09-03,30,0.6129668,0.0345813,38285.4505
"4921","fb-survey","smoothed_cli","co",2020-08-04,2020-09-03,30,0.4477916,0.0641459,8635.7537
"4922","fb-survey","smoothed_cli","ct",2020-08-04,2020-09-03,30,0.1982289,0.0512072,5829
"4923","fb-survey","smoothed_cli","dc",2020-08-04,2020-09-03,30,0.3866147,0.2061434,855
"4924","fb-survey","smoothed_cli","de",2020-08-04,2020-09-03,30,0.3838866,0.116335,1819.0146
"4925","fb-survey","smoothed_cli","fl",2020-08-04,2020-09-03,30,0.7944189,0.0451766,28532.0002
"4926","fb-survey","smoothed_cli","ga",2020-08-04,2020-09-03,30,1.0713259,0.0817895,12137.914
"4927","fb-survey","smoothed_cli","hi",2020-08-04,2020-09-03,30,0.2313218,0.0925789,1740
"4928","fb-survey","smoothed_cli","ia",2020-08-04,2020-09-03,30,0.6334809,0.0865765,6292.4302
"4929","fb-survey","smoothed_cli","id",2020-08-04,2020-09-03,30,0.8246663,0.139451,3172.6117
"4930","fb-survey","smoothed_cli","il",2020-08-04,2020-09-03,30,0.4381793,0.0420624,17441.0001
"4931","fb-survey","smoothed_cli","in",2020-08-04,2020-09-03,30,0.761721,0.0764016,9897.0112
"4932","fb-survey","smoothed_cli","ks",2020-08-04,2020-09-03,30,0.4315019,0.0781171,4679.9423
"4933","fb-survey","smoothed_cli","ky",2020-08-04,2020-09-03,30,0.7503527,0.0945507,6352.2782
"4934","fb-survey","smoothed_cli","la",2020-08-04,2020-09-03,30,0.9191148,0.1009637,6600.9969
"4935","fb-survey","smoothed_cli","ma",2020-08-04,2020-09-03,30,0.2454361,0.0477164,8398.0195
"4936","fb-survey","smoothed_cli","md",2020-08-04,2020-09-03,30,0.3284038,0.0582534,7227.9814
"4937","fb-survey","smoothed_cli","me",2020-08-04,2020-09-03,30,0.1444727,0.053516,2810.4468
"4938","fb-survey","smoothed_cli","mi",2020-08-04,2020-09-03,30,0.4065123,0.042505,16927.9985
"4939","fb-survey","smoothed_cli","mn",2020-08-04,2020-09-03,30,0.5233331,0.0667707,7887.1388
"4940","fb-survey","smoothed_cli","mo",2020-08-04,2020-09-03,30,0.5263535,0.0669062,8309.7138
"4941","fb-survey","smoothed_cli","ms",2020-08-04,2020-09-03,30,1.2512925,0.1478951,4218.5201
"4942","fb-survey","smoothed_cli","mt",2020-08-04,2020-09-03,30,0.6959674,0.1569023,2115.3522
"4943","fb-survey","smoothed_cli","nc",2020-08-04,2020-09-03,30,0.5438054,0.0531909,14276.0169
"4944","fb-survey","smoothed_cli","nd",2020-08-04,2020-09-03,30,0.7310401,0.2126541,1292.9191
"4945","fb-survey","smoothed_cli","ne",2020-08-04,2020-09-03,30,0.5343204,0.1173227,3097.2604
"4946","fb-survey","smoothed_cli","nh",2020-08-04,2020-09-03,30,0.2655988,0.0828372,2746.5532
"4947","fb-survey","smoothed_cli","nj",2020-08-04,2020-09-03,30,0.2693839,0.0434255,10669.9948
"4948","fb-survey","smoothed_cli","nm",2020-08-04,2020-09-03,30,0.3710893,0.0965647,2990.3699
"4949","fb-survey","smoothed_cli","nv",2020-08-04,2020-09-03,30,0.7896175,0.1280234,3547.0839
"4950","fb-survey","smoothed_cli","ny",2020-08-04,2020-09-03,30,0.3016572,0.0316878,20908.0006
"4951","fb-survey","smoothed_cli","oh",2020-08-04,2020-09-03,30,0.5504335,0.0470595,18039.9985
"4952","fb-survey","smoothed_cli","ok",2020-08-04,2020-09-03,30,0.8448907,0.1048321,6000.867
"4953","fb-survey","smoothed_cli","or",2020-08-04,2020-09-03,30,0.4290699,0.0720958,6696.1445
"4954","fb-survey","smoothed_cli","pa",2020-08-04,2020-09-03,30,0.3967779,0.0380479,20974.0128
"4955","fb-survey","smoothed_cli","pr",2020-08-04,2020-09-03,30,0,0.4901961,100.999
"4956","fb-survey","smoothed_cli","ri",2020-08-04,2020-09-03,30,0.3520546,0.1076817,1708.9805
"4957","fb-survey","smoothed_cli","sc",2020-08-04,2020-09-03,30,0.8696123,0.0859906,8535.0052
"4958","fb-survey","smoothed_cli","sd",2020-08-04,2020-09-03,30,0.6605315,0.1965899,1461.6246
"4959","fb-survey","smoothed_cli","tn",2020-08-04,2020-09-03,30,0.7979752,0.0764022,9604.6848
"4960","fb-survey","smoothed_cli","tx",2020-08-04,2020-09-03,30,0.8823429,0.0450296,31968.293
"4961","fb-survey","smoothed_cli","ut",2020-08-04,2020-09-03,30,0.7155287,0.109218,4482.1945
"4962","fb-survey","smoothed_cli","va",2020-08-04,2020-09-03,30,0.3758802,0.0455218,12536.7507
"4963","fb-survey","smoothed_cli","vt",2020-08-04,2020-09-03,30,0.3143269,0.140396,1254.0024
"4964","fb-survey","smoothed_cli","wa",2020-08-04,2020-09-03,30,0.3249641,0.044954,10966.9308
"4965","fb-survey","smoothed_cli","wi",2020-08-04,2020-09-03,30,0.4484321,0.0589109,9511.9979
"4966","fb-survey","smoothed_cli","wv",2020-08-04,2020-09-03,30,0.5586396,0.105798,3472.1596
"4967","fb-survey","smoothed_cli","wy",2020-08-04,2020-09-03,30,0.3850254,0.155527,1018.982
"4968","fb-survey","smoothed_cli","ak",2020-08-05,2020-09-03,29,0.6222077,0.2141993,1311
"4969","fb-survey","smoothed_cli","al",2020-08-05,2020-09-03,29,1.1049714,0.1120518,6524.144
"4970","fb-survey","smoothed_cli","ar",2020-08-05,2020-09-03,29,0.9409291,0.1286984,4135.1303
"4971","fb-survey","smoothed_cli","az",2020-08-05,2020-09-03,29,0.5492644,0.0679977,8957.8019
"4972","fb-survey","smoothed_cli","ca",2020-08-05,2020-09-03,29,0.6090695,0.0345181,38018.5323
"4973","fb-survey","smoothed_cli","co",2020-08-05,2020-09-03,29,0.4397259,0.0642862,8585.691
"4974","fb-survey","smoothed_cli","ct",2020-08-05,2020-09-03,29,0.2118586,0.0548611,5572
"4975","fb-survey","smoothed_cli","dc",2020-08-05,2020-09-03,29,0.3795127,0.2023709,871
"4976","fb-survey","smoothed_cli","de",2020-08-05,2020-09-03,29,0.3929041,0.1177071,1807.0073
"4977","fb-survey","smoothed_cli","fl",2020-08-05,2020-09-03,29,0.7971125,0.0456403,28335.0009
"4978","fb-survey","smoothed_cli","ga",2020-08-05,2020-09-03,29,0.996664,0.0786844,12070.9107
"4979","fb-survey","smoothed_cli","hi",2020-08-05,2020-09-03,29,0.2653214,0.1019976,1784
"4980","fb-survey","smoothed_cli","ia",2020-08-05,2020-09-03,29,0.6787536,0.0888186,6250.3477
"4981","fb-survey","smoothed_cli","id",2020-08-05,2020-09-03,29,0.6723834,0.1258065,3137.8669
"4982","fb-survey","smoothed_cli","il",2020-08-05,2020-09-03,29,0.4053905,0.0405543,17354.0223
"4983","fb-survey","smoothed_cli","in",2020-08-05,2020-09-03,29,0.7650685,0.0767183,9837.0114
"4984","fb-survey","smoothed_cli","ks",2020-08-05,2020-09-03,29,0.4939253,0.0850684,4723.9145
"4985","fb-survey","smoothed_cli","ky",2020-08-05,2020-09-03,29,0.7634552,0.0942147,6409.664
"4986","fb-survey","smoothed_cli","la",2020-08-05,2020-09-03,29,0.9437984,0.1034955,6580.1819
"4987","fb-survey","smoothed_cli","ma",2020-08-05,2020-09-03,29,0.2100817,0.0444985,8312.0215
"4988","fb-survey","smoothed_cli","md",2020-08-05,2020-09-03,29,0.354755,0.0595431,7174.9889
"4989","fb-survey","smoothed_cli","me",2020-08-05,2020-09-03,29,0.1684613,0.0602303,2786.2234
"4990","fb-survey","smoothed_cli","mi",2020-08-05,2020-09-03,29,0.366635,0.0398208,16890.9979
"4991","fb-survey","smoothed_cli","mn",2020-08-05,2020-09-03,29,0.4809974,0.0637547,7792.1095
"4992","fb-survey","smoothed_cli","mo",2020-08-05,2020-09-03,29,0.5408754,0.0698979,8216.7699
"4993","fb-survey","smoothed_cli","ms",2020-08-05,2020-09-03,29,1.2381193,0.1483515,4231.6429
"4994","fb-survey","smoothed_cli","mt",2020-08-05,2020-09-03,29,0.6309123,0.1488918,2098.4815
"4995","fb-survey","smoothed_cli","nc",2020-08-05,2020-09-03,29,0.4891202,0.0505666,14182.0155
"4996","fb-survey","smoothed_cli","nd",2020-08-05,2020-09-03,29,0.6870348,0.2044129,1273.8267
"4997","fb-survey","smoothed_cli","ne",2020-08-05,2020-09-03,29,0.6593585,0.1326111,3063.0996
"4998","fb-survey","smoothed_cli","nh",2020-08-05,2020-09-03,29,0.2662568,0.0830422,2739.7766
"4999","fb-survey","smoothed_cli","nj",2020-08-05,2020-09-03,29,0.2750623,0.0435877,10446.9949
"5000","fb-survey","smoothed_cli","nm",2020-08-05,2020-09-03,29,0.4168015,0.1047406,2982.1598
"5001","fb-survey","smoothed_cli","nv",2020-08-05,2020-09-03,29,0.8922139,0.1359917,3550.482
"5002","fb-survey","smoothed_cli","ny",2020-08-05,2020-09-03,29,0.2997227,0.0317917,20583.0006
"5003","fb-survey","smoothed_cli","oh",2020-08-05,2020-09-03,29,0.5615269,0.048104,17965.997
"5004","fb-survey","smoothed_cli","ok",2020-08-05,2020-09-03,29,0.7753674,0.098887,5964.923
"5005","fb-survey","smoothed_cli","or",2020-08-05,2020-09-03,29,0.4117819,0.0717393,6675.2964
"5006","fb-survey","smoothed_cli","pa",2020-08-05,2020-09-03,29,0.4196111,0.039208,20923.0135
"5007","fb-survey","smoothed_cli","pr",2020-08-05,2020-09-03,29,0,0.462963,106.9989
"5008","fb-survey","smoothed_cli","ri",2020-08-05,2020-09-03,29,0.3680653,0.1095673,1688.9785
"5009","fb-survey","smoothed_cli","sc",2020-08-05,2020-09-03,29,0.8292358,0.0843992,8426.0059
"5010","fb-survey","smoothed_cli","sd",2020-08-05,2020-09-03,29,0.5321165,0.1745232,1451.8564
"5011","fb-survey","smoothed_cli","tn",2020-08-05,2020-09-03,29,0.8571979,0.080836,9505.3209
"5012","fb-survey","smoothed_cli","tx",2020-08-05,2020-09-03,29,0.8666354,0.0449013,31934.2709
"5013","fb-survey","smoothed_cli","ut",2020-08-05,2020-09-03,29,0.7392643,0.1128254,4465.3337
"5014","fb-survey","smoothed_cli","va",2020-08-05,2020-09-03,29,0.3551818,0.0452985,12431.1001
"5015","fb-survey","smoothed_cli","vt",2020-08-05,2020-09-03,29,0.2925245,0.1381363,1262.0026
"5016","fb-survey","smoothed_cli","wa",2020-08-05,2020-09-03,29,0.3518471,0.0473895,11024.9249
"5017","fb-survey","smoothed_cli","wi",2020-08-05,2020-09-03,29,0.4317483,0.0580514,9509.0001
"5018","fb-survey","smoothed_cli","wv",2020-08-05,2020-09-03,29,0.5063004,0.1014615,3419.1591
"5019","fb-survey","smoothed_cli","wy",2020-08-05,2020-09-03,29,0.5640439,0.2213039,984.962
